Time,X,Y
1.925000000000000000e+01,3.064903259277343750e+02,3.241946105957031250e+02
1.929166666666666785e+01,3.172599792480468750e+02,3.238584594726562500e+02
1.933333333333333570e+01,3.191738281250000000e+02,3.237747497558593750e+02
1.937500000000000000e+01,3.502810363769531250e+02,2.825034179687500000e+02
1.941666666666666785e+01,3.325104675292968750e+02,2.871936950683593750e+02
1.945833333333333570e+01,3.500028076171875000e+02,2.819318847656250000e+02
1.950000000000000000e+01,3.319263000488281250e+02,2.873916320800781250e+02
1.954166666666666785e+01,3.459338989257812500e+02,2.822796020507812500e+02
1.958333333333333570e+01,3.416271972656250000e+02,2.841433410644531250e+02
1.962500000000000000e+01,3.088122863769531250e+02,2.872334899902343750e+02
1.966666666666666785e+01,2.914232788085937500e+02,3.224415588378906250e+02
1.970833333333333570e+01,3.113753662109375000e+02,2.892398376464843750e+02
1.975000000000000000e+01,3.086955261230468750e+02,2.886409912109375000e+02
1.979166666666666785e+01,3.055539550781250000e+02,2.903547668457031250e+02
1.983333333333333570e+01,2.867397460937500000e+02,3.224244689941406250e+02
1.987500000000000000e+01,2.894950256347656250e+02,3.243024597167968750e+02
1.991666666666666785e+01,3.049246520996093750e+02,2.916558837890625000e+02
1.995833333333333570e+01,3.057406311035156250e+02,2.928251342773437500e+02
2.000000000000000000e+01,3.304142761230468750e+02,2.887262878417968750e+02
2.004166666666666785e+01,3.479228210449218750e+02,2.868421325683593750e+02
2.008333333333333570e+01,3.396193237304687500e+02,2.842319946289062500e+02
2.012500000000000000e+01,3.401255493164062500e+02,2.855290527343750000e+02
2.016666666666666785e+01,3.770316772460937500e+02,2.897735595703125000e+02
2.020833333333333570e+01,3.416207885742187500e+02,2.876620788574218750e+02
2.025000000000000000e+01,3.404060058593750000e+02,2.872312316894531250e+02
2.029166666666666785e+01,3.407840576171875000e+02,2.887107238769531250e+02
2.033333333333333570e+01,3.254329833984375000e+02,7.131619873046875000e+02
2.037500000000000000e+01,3.405506286621093750e+02,2.894673156738281250e+02
2.041666666666666785e+01,3.071305847167968750e+02,2.943818969726562500e+02
2.045833333333333570e+01,3.064220886230468750e+02,2.957116394042968750e+02
2.050000000000000000e+01,2.740718383789062500e+02,3.234782409667968750e+02
2.054166666666666785e+01,3.020059814453125000e+02,2.896245727539062500e+02
2.058333333333333570e+01,2.674196777343750000e+02,3.153495788574218750e+02
2.062500000000000000e+01,3.012061462402343750e+02,2.896093139648437500e+02
2.066666666666666785e+01,3.052997436523437500e+02,2.943628234863281250e+02
2.070833333333333570e+01,3.066838989257812500e+02,2.945212097167968750e+02
2.075000000000000000e+01,3.115776367187500000e+02,2.945877990722656250e+02
2.079166666666666785e+01,3.084507751464843750e+02,2.943416442871093750e+02
2.083333333333333570e+01,3.409747314453125000e+02,2.886693420410156250e+02
2.087500000000000000e+01,3.413422241210937500e+02,2.875989685058593750e+02
2.091666666666666785e+01,3.416911621093750000e+02,2.853312377929687500e+02
2.095833333333333570e+01,3.478739013671875000e+02,2.902006530761718750e+02
2.100000000000000000e+01,3.463485412597656250e+02,2.898371887207031250e+02
2.104166666666666785e+01,3.490785522460937500e+02,2.888089599609375000e+02
2.108333333333333570e+01,3.394380798339843750e+02,2.856324768066406250e+02
2.112500000000000000e+01,3.391915893554687500e+02,2.874151611328125000e+02
